,poet,feature,importance
0,19,مفت,0.010426572132355991
1,19,عمری‌ست,0.00706096800910883
2,19,قلقل,0.0061589346517022855
3,19,بوی‌گل,0.005142391912224137
4,19,حیاست,0.005093609256961862
5,19,به‌کام,0.004823162043523497
6,19,نشئهٔ,0.004791265643207277
7,19,عریانی,0.004737173664469715
8,19,‌که,0.004570502841405094
9,19,به‌کی,0.004178568396762088
10,19,ناکجا,0.004047133610621418
11,19,لغزش,0.0038012530680268898
12,19,فسردن,0.0037207412413306994
13,19,وگل,0.00370669279471542
14,19,نارسا,0.003698716238841259
15,19,درتن,0.0035404010359318234
16,19,آیینه‌دار,0.0035204590576687618
17,19,ششجهت,0.0032961598231245805
18,19,خودداری,0.0032238284568203686
19,19,بیتابی,0.00299113718367232
20,19,به‌که,0.0029694737566124158
21,19,به‌,0.002883105687237738
22,19,ریخت,0.002806541143977117
23,19,ازگداز,0.0028058535161659386
24,19,برگ‌گل,0.002717147131270849
25,19,چون‌گل,0.0026242893319461296
26,19,نتوان‌کرد,0.0026057117138525575
27,19,فشار,0.002500962769767235
28,19,نشسته‌ایم,0.002454914401145133
29,19,وپر,0.002442521179954188
30,19,عجز,0.0023472962016359085
31,19,یأس,0.0023011360511422845
32,19,آبله,0.0022891892287539243
33,19,عبرت,0.002274585989548383
34,19,موج‌گوهر,0.002239816707158575
35,19,جبههٔ,0.0022062943005129493
36,19,زگرد,0.002193605369546899
37,19,ازکف,0.0021456471347633386
38,19,نیستی‌ست,0.0021371067018017835
39,19,چوشمع,0.0021296993085981757
40,19,برنمی‌دارد,0.002097089472271086
41,19,آبیار,0.0020808780016383062
42,19,آیینه,0.0020515813747524316
43,19,هرقدر,0.002007732209655435
44,19,مشکل‌که,0.0020047681063194603
45,19,این‌گلشن,0.0019533793165785714
46,19,موج‌گهر,0.0019196357222148025
47,19,آیینهٔ,0.0018898484580383403
48,19,بیدل‌که,0.001861492954312165
49,19,به‌این,0.0018272274068570555
50,19,مسطر,0.0018029172991018314
51,19,خمیازهٔ,0.0017867546892099606
52,19,رساست,0.0017358610764943822
53,19,چه‌امکان,0.001726695058533116
54,19,تمهید,0.0017133318886983007
55,19,فریادکه,0.0016994842282440858
56,19,توان‌کرد,0.0016887855260376277
57,19,چوگوهر,0.0016115511434435553
58,19,غنا,0.001607067831010644
59,19,نفسها,0.0016062287071847287
60,19,تعین,0.0015953318636043677
61,19,غبار,0.0015727878308022
62,19,عالمی‌که,0.0015568664444660229
63,19,هستی‌ام,0.0015565490335403016
64,19,رنگ,0.0015450051244692026
65,19,جمع‌کن,0.001542528903941766
66,19,رسیده‌ایم,0.001525009443949358
67,19,همه‌گر,0.001522444505592826
68,19,زگل,0.0015200153551243286
