,poet,feature,importance
0,7,خاقنی,0.005008409740651516
1,7,غم‌گسار,0.004735054580405482
2,7,خاقانی‌وار,0.004398674612743573
3,7,کیستی,0.0036591220325322697
4,7,شروان,0.003380164006759316
5,7,دواسبه,0.002486396968234877
6,7,جوجو,0.0023571958288817045
7,7,درگریخت,0.0021257248737597953
8,7,دستخون,0.001992693836096199
9,7,عشوه‌گری,0.00196443093758734
10,7,تو,0.0019550831749399825
11,7,یک‌باره,0.0019180865603456922
12,7,بایستی,0.0019141513800047822
13,7,است,0.0018992095201823597
14,7,رصد,0.001764431364641107
15,7,گل‌شکر,0.0016980531924282304
16,7,که,0.0016356668834369185
17,7,قندز,0.001624669056692744
18,7,نپذرفت,0.0016231667158853017
19,7,تب‌های,0.0015983481557414313
20,7,پنجرهٔ,0.0015911869723018268
21,7,در,0.0015372559309488104
22,7,دربر,0.0015279304212419207
23,7,اخستان,0.0014914585018929937
24,7,از,0.0014856436852822743
25,7,برنتابد,0.0014322658148687838
26,7,کعب,0.0014198880892003166
27,7,هر,0.0014161349485371185
28,7,برپرید,0.001375076779607532
29,7,جوجوم,0.0013693789097314318
30,7,بری,0.0013551062742582873
31,7,من,0.0013355610216497574
32,7,خاکین,0.0013262994678856239
33,7,عشق‌دان,0.0013174264644784219
34,7,یک‌رنگ,0.0013035496984499838
35,7,و,0.001284192642452443
36,7,تب‌ها,0.001277878776782866
37,7,نپندارم,0.0012772612975504175
38,7,جهان‌سوز,0.0012702660152586508
39,7,زراق,0.001255714945239272
40,7,نشانده‌ای,0.0012457855433440092
41,7,زرهٔ,0.0012095464738745892
42,7,آویزی,0.001196632655268193
43,7,گردن‌کشی,0.0011941805027335572
44,7,رشوه,0.0011903578668757857
45,7,به,0.001183524701288863
46,7,برناید,0.0011820449323623155
47,7,خوی,0.0011552323140357212
48,7,جرعه‌ها,0.0011369624731281636
49,7,مرهم,0.0011345948664170063
50,7,می‌پوشد,0.0011321805413324717
51,7,ترک‌تازی,0.0011289877033182644
52,7,پای,0.0011237544899803849
53,7,بی‌نورتر,0.0011171560191830727
54,7,جان,0.0011155851639724536
55,7,را,0.0011142874408031412
56,7,دوالش,0.0011089055079968183
57,7,رقیبانت,0.0011061946779642215
58,7,چون,0.0010943703378466926
59,7,بی‌آگهی,0.0010928160213895153
60,7,کله‌واری,0.0010921053620743203
61,7,سگ‌جان,0.0010900058098116563
62,7,وصالش,0.0010862606098037673
63,7,نیازرد,0.0010859158945760383
64,7,ز,0.0010775085850916052
65,7,نویسد,0.0010655526518904771
66,7,کشتنیم,0.0010553099750796875
67,7,فرست,0.0010488405510090835
68,7,عاریه,0.0010482418423261846
69,7,لاتذرنی,0.001045996515114203
70,7,بر,0.0010441476133803182
71,7,نزاده,0.0010291404276525592
72,7,این,0.0010284617239214495
73,7,گر,0.001028136284434748
74,7,خام‌کاری,0.0010281215723932616
75,7,کعبتین,0.0010264887227947547
76,7,دستارچه,0.001015960406897605
77,7,او,0.0010075779690184685
78,7,همچنانم,0.0010054650802272303
79,7,عشق,0.0010027839118519081
80,7,خندق,0.0010020023340637598
81,7,الخلافه,0.0009983769275012605
82,7,چه,0.0009931488105051581
83,7,مفریبم,0.0009777018071682377
84,7,پیرای,0.0009747990998696388
85,7,خاقانیم،,0.0009653495563842508
86,7,درکشید،,0.0009652139044953438
87,7,باریک‌تر,0.0009588541876298816
88,7,سغبهٔ,0.0009459850667999078
89,7,رنگ‌تر,0.000940124443176616
90,7,روزی,0.0009372634190812555
91,7,نیستیی,0.000929549347907084
92,7,یارب,0.000928301130558059
93,7,ناید,0.0009052921035400001
94,7,کالماس,0.0009026012786565101
95,7,جرعه,0.0008945083673802165
96,7,نیازم,0.0008922114460075971
97,7,پری‌روی,0.0008917740427321931
98,7,شب‌گیر,0.0008902577490505577
99,7,تافتگی,0.0008829326969118463
100,7,آن,0.0008770419318198535
101,7,سنان,0.0008720282775153777
102,7,لب,0.0008649068236323029
103,7,شکیبم،,0.0008595771101968506
104,7,صاعقهٔ,0.0008544520757951474
105,7,ششدرت,0.0008541770230073258
106,7,حقایقی,0.0008499634638763051
107,7,درست,0.0008478516796296641
108,7,دل,0.0008478371812242554
109,7,بی‌نسیم,0.0008412856439483668
110,7,نرانم,0.0008395543865499838
111,7,آوخ,0.0008358515235066513
112,7,تا,0.0008346865091442491
113,7,فراسیاب,0.0008315967804284562
114,7,مرا,0.0008302425161893892
115,7,نوشتن,0.0008275797881812007
116,7,زلف,0.0008263286041348778
117,7,قرصهٔ,0.0008233509488250642
118,7,عقیق,0.0008227099279635342
119,7,بنشانم,0.000822609211954176
120,7,زرگونهٔ,0.0008220322036454915
121,7,شغب‌ها,0.0008170245696078926
122,7,صبح‌دم,0.0008151247167395273
123,7,خواست,0.0008144533857285797
124,7,اویم,0.000814393774022415
125,7,عناب‌وار,0.0008116894761064672
126,7,باژ,0.0008103461076474094
127,7,اوفتاده‌ایم,0.0008091585808584886
128,7,بابزن,0.0008084982044677867
129,7,چونانک,0.0008057324794049684
130,7,جست,0.0008022420643192663
131,7,صاحب‌قران,0.0007998501618945205
132,7,گلگونه‌ای,0.0007994828961670696
133,7,شکسته,0.0007994817863313676
134,7,گریخته,0.000799419298044325
135,7,هم,0.0007989690335251927
136,7,بی‌مصاف,0.0007937483951986264
137,7,بی‌مرادی,0.0007917352484078014
138,7,کازرم,0.0007889820153573499
139,7,برنمی‌تابم,0.0007889306583144542
140,7,لب‌ها,0.0007882009182515461
141,7,نیم‌بار,0.0007881199543641257
142,7,با,0.0007872322788594755
143,7,نیندیشم,0.000786535118620662
144,7,حالی,0.000783073211026844
145,7,سر,0.0007828975484503016
146,7,پایدام,0.0007811992276765513
147,7,گاو,0.0007785873006634934
148,7,میغ,0.0007749419232250804
149,7,بیاید,0.0007748725491528005
150,7,برانگیزد,0.0007742323936573407
151,7,ویحک,0.000773360565564217
152,7,مه‌کام,0.0007713537646822431
153,7,نبرد,0.0007699826571049306
154,7,نهم,0.0007679654255225645
155,7,آمده‌ای,0.000766769104631255
156,7,نامزد,0.0007655622927753711
157,7,فرو,0.0007640975641688299
158,7,بلندپرواز,0.0007640620701159049
159,7,بخشمت,0.0007626087469706268
160,7,گران‌باری,0.0007600105253099749
161,7,کاگهی,0.0007594025051204696
162,7,طائفهٔ,0.00075790284927524
163,7,دیده,0.0007560647274611984
164,7,چنان,0.0007555338886557994
165,7,بگزیده‌ای,0.0007552661385861446
166,7,رنگرزی,0.0007538510356150262
167,7,سراندازان,0.0007532772152042949
168,7,برنگردی,0.000752821066259327
169,7,شکلش,0.0007492847697469249
170,7,می‌خورم,0.0007489700549588358
171,7,می‌شتابد,0.0007484357791937578
172,7,نمامند,0.0007454611274240511
173,7,پیله,0.0007452369876264254
174,7,برنشین,0.0007409265607408957
175,7,بگستری,0.0007366077680986042
176,7,نهاده,0.0007353766953999115
177,7,آب‌خور,0.000733151118906856
178,7,ندهد,0.0007328244083704094
179,7,طویلهٔ,0.000729929661714577
180,7,شهیدوار,0.0007289094705676371
181,7,اختصاص,0.000726878367470856
182,7,درآرد،,0.0007246183062395737
183,7,بازمانده‌ایم,0.0007234909285559789
184,7,سگ‌جانم,0.0007230845282367502
185,7,چو,0.0007218289170401964
186,7,دارنده‌ای,0.0007164364720210916
187,7,ملعون,0.0007162324445662675
188,7,گوزن,0.0007158533253468381
189,7,دو,0.0007145286734548231
190,7,جانفزایت،,0.0007138433947466155
191,7,سرنامهٔ,0.0007115223571685175
192,7,ریحانم,0.0007055142752948615
193,7,آتش,0.0007051841619113792
194,7,یارم,0.0007043618856143631
195,7,کیسه‌دار,0.0007041512477869304
196,7,هرآنچه,0.0007040378176750013
197,7,جوی,0.0007036929023344521
198,7,غالیه‌سای,0.0007016589364796188
199,7,آشنارویی,0.0007012608179674061
200,7,فزائی,0.0007008473934012219
201,7,آتش‌زای,0.0007006099338863688
202,7,نبینم,0.0007003665647180692
203,7,بازارگانی,0.0006992452301650869
204,7,ری,0.000697932453440911
205,7,کانگه,0.0006975365806473775
206,7,نیافتم,0.0006973630475959998
207,7,ما,0.0006966371387349709
208,7,خونریزها,0.0006949828023322259
209,7,قیری,0.0006900764916009017
210,7,کیمیائی,0.0006893771909671008
211,7,دشمنی,0.0006875272205246748
212,7,نعل,0.0006866519774755395
213,7,بپرداخت,0.0006863252339916811
214,7,عجب‌تر،,0.0006858167810282056
215,7,وصاف,0.0006833914855184088
216,7,دربسته‌ام,0.0006820559810117244
217,7,فشاندی,0.0006808369705861229
218,7,جفاجوی,0.0006797630621929202
219,7,زرفام,0.0006789655915675138
220,7,فاشرب,0.0006783899024802274
