,poet,feature,importance
0,8,به,0.003145859972396371
1,8,روزگارست,0.003003160003956065
2,8,بر,0.0028388117331599057
3,8,که,0.0027984182604545438
4,8,و,0.002772694246657655
5,8,انوریت,0.0027657802675059746
6,8,من,0.0026905533365033096
7,8,را,0.0025861357255991158
8,8,تو,0.002480504655575684
9,8,غم,0.002400623657747687
10,8,از,0.0023082782927100237
11,8,ز,0.002255913251265327
12,8,جان,0.0022488087644484743
13,8,در,0.002242681075533216
14,8,دل,0.0022265973964637484
15,8,هر,0.002188289110715249
16,8,آن,0.0021653896550562143
17,8,چون,0.002052160199999825
18,8,کانوری,0.0020260818814323554
19,8,جهان,0.0020014768127914195
20,8,نداری,0.001971276799427518
21,8,چه,0.0019522044448283262
22,8,روی,0.0019300458104965846
23,8,برنهادی,0.0019155109508814095
24,8,روزگار,0.0018274380520816144
25,8,تا,0.001825116727388178
26,8,کار,0.0017645574575187591
27,8,مرا,0.0017307510978233278
28,8,این,0.0016992420099948599
29,8,سر,0.0016676820967433087
30,8,گویی,0.0016514333517698987
31,8,تیمارداری,0.001625873863907973
32,8,نمی‌یابد,0.0016137520863613853
33,8,ترا,0.0016123242923025373
34,8,سنگین‌دل,0.001607423441562652
35,8,آن‌کس,0.0015572657115220277
36,8,گر,0.0015476555119582854
37,8,همی,0.0015312101248437047
38,8,غمزه‌ت,0.00151938808884608
39,8,واکنون,0.001508288674326135
40,8,نمی‌رسم,0.0014976039437252081
41,8,آورده‌ای,0.0014894494191646129
42,8,او,0.0014819482731615143
43,8,زودا,0.0014581108332301829
44,8,بازیی,0.0014503923040804884
45,8,بیازارم,0.0014488790683050699
46,8,با,0.0014211381306498078
47,8,چو,0.0014126905767205791
48,8,نیی,0.0013999663139042432
49,8,شد,0.0013994776682428127
50,8,زربر,0.001386742736972166
51,8,عشق,0.001380029973341098
52,8,همه,0.0013733919436196215
53,8,سرمایه‌ایست,0.0013636849916461265
54,8,خود,0.001362874313799673
55,8,دلم,0.00136277454713119
56,8,یادگارست,0.001352479068933329
57,8,هشیارترین,0.0013487309201249487
58,8,می‌نرسد,0.0013478280094745565
59,8,ای,0.0013406121842808392
60,8,یک,0.0013345143728391872
61,8,روز,0.0013323573535302454
62,8,زلف,0.0013114608735034802
63,8,درگرفتم,0.0013062930769499742
64,8,نه,0.001297246664808625
65,8,یعلم‌الله,0.001288030022987263
66,8,معتکف,0.0012853357172534672
67,8,دست,0.0012775287299934147
68,8,رسیدست,0.0012507160189471893
69,8,سیه‌گر,0.0012316096508926937
70,8,پوستین,0.0012219367385083993
71,8,بتر,0.0012153083304349015
72,8,اندی,0.0012069692293665232
73,8,جفا,0.0012004472373446332
74,8,هوادارم,0.001200102982373824
75,8,طیره‌رویی,0.0011710637705096777
76,8,اندر,0.0011417891302067948
77,8,می‌نگزرد,0.0011390496876654086
78,8,نهمت,0.0011353181782115895
79,8,باری,0.0011201143347018964
80,8,یار,0.0011173766595277718
81,8,بنمانم,0.0011080419921322283
82,8,ما,0.0010978255129334468
83,8,درنمی‌گیرد,0.0010958703346825715
84,8,بدانستمی,0.0010845474035592547
85,8,دلیریها,0.0010801444786566123
86,8,نمی‌زند,0.0010778751197987326
87,8,وصل,0.0010751447089719758
88,8,هیچ,0.0010727225985260843
89,8,آشکارست,0.0010723165643881187
90,8,بود,0.0010708591422040933
91,8,کارت,0.0010693067111884498
92,8,تختهٔ,0.0010634818706361348
93,8,ناواجب,0.0010631351765856135
94,8,کز,0.0010605048156474303
95,8,وفا,0.0010537837696665566
96,8,بی‌نرگس,0.0010520984632718762
97,8,درنمانم,0.0010383089270864056
98,8,اگر,0.001037854015719307
99,8,هرکس,0.0010291660261336239
100,8,دست‌رسی,0.0010286100639573447
101,8,وز,0.0010178492135039185
102,8,بساختم,0.0010050536819833284
103,8,می‌بریدند,0.0010047084512275824
104,8,یاری,0.0009980898433493246
105,8,درنیاری,0.0009966938416017777
106,8,هم,0.0009965936337006825
107,8,ببردستی,0.0009958711111934444
108,8,هرچه,0.0009887098104075973
109,8,سیر,0.0009851883122690974
110,8,آندان,0.0009799710651794984
111,8,سنگ‌دلان,0.0009744004290272822
112,8,بس,0.0009697029623107343
113,8,نشاطم,0.0009627268242232977
114,8,برآورده‌ای,0.0009583313639529202
115,8,نباشی,0.0009539305446846466
116,8,سخره‌تر,0.0009524256631632984
117,8,کن,0.000949417503280847
118,8,آخر,0.0009447394646117795
119,8,شادیی,0.0009403520327784494
120,8,دریغست,0.0009401720755137378
121,8,هجر,0.0009278332461335807
122,8,یابد,0.0009274183995803918
123,8,محنت‌زده,0.0009227997871030031
124,8,مبتلاام,0.0009180480457548515
125,8,خلافم,0.0009180412738152044
126,8,عهد,0.000917809978485152
127,8,چگویی,0.0009168853625281089
128,8,زمان,0.0009152279914382357
129,8,می‌فشانی,0.0009141601537294777
130,8,حسن,0.0009112354292384697
131,8,غمت,0.000905697515767282
132,8,کس,0.0009024699709383469
133,8,خرواران,0.0009012382654875493
134,8,دل‌باری,0.0008925496873322678
135,8,موئمن,0.0008914031700439708
136,8,نیست,0.000884466273616286
137,8,بی‌جنایت,0.0008836414837751216
138,8,باد,0.0008825840634587419
139,8,دوستیی,0.0008744110427215701
140,8,بودن,0.0008705930177716596
141,8,راهواری,0.0008694570004975226
142,8,صد,0.0008677809064099293
143,8,غمگسار,0.0008676730922918544
144,8,بردباری,0.0008647243951995255
145,8,جز,0.0008642218370578617
146,8,غم‌زدهٔ,0.0008628679692482915
147,8,چنین,0.0008622064463731575
148,8,خودکامه,0.0008590096838334605
149,8,نکوعهدی,0.0008586418724925062
150,8,نتواند,0.0008550060342895209
151,8,پای,0.0008518032624914877
152,8,آغوشت,0.0008481248674850701
153,8,است,0.0008467093989481206
154,8,برگشتنم,0.0008450230546588091
155,8,دارم,0.000837386293356283
156,8,آمدی,0.0008325127932531603
157,8,برگمارد,0.0008324173443175746
158,8,پایمرد,0.0008312813215435782
159,8,هرگونه‌ای,0.0008306204123590071
160,8,خویش,0.0008301211668325915
161,8,ایستی,0.0008273980605177096
162,8,قرار,0.0008218313692541753
163,8,دائرهٔ,0.0008214564873097794
164,8,برگذشته,0.0008208986391161112
165,8,بی‌رایض,0.0008176968081423429
166,8,قضاهای,0.0008129810331263508
167,8,بی‌سنگ,0.0008069739003935092
168,8,زمانه,0.0008058907978631389
169,8,مکن,0.0008047914443674543
170,8,تارکم,0.0008031622323543829
171,8,باز,0.0008030645622479003
172,8,دلداری,0.0008017984300152152
173,8,برکشیدست,0.0007980901520992773
174,8,گستردی,0.0007978590095753802
175,8,بدگوی,0.0007974439090654413
176,8,بیچاره‌وار,0.0007965863910832211
177,8,بی‌جرمی,0.0007907697494315553
178,8,برنمی‌گیرد,0.0007859278366186556
